id,genus,species,location,South,East,lat,long,elevation,sex,date,collection_ID,collector,metric,area,type,rep,value_mm,dorsal_surface_mm2,ventral_surfave_mm2,ratiodorsal_ventral,pven,body_lenght_mm,tail_lenght_mm,notes,age
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,1,20.93,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,2,24.79,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,3,25.53,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,4,21.67,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,5,22.04,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,dorsal,fur,6,25.35,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,1,24.9,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,2,20.55,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,3,22.95,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,4,22.65,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,5,22.25,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,side,fur,6,20.99,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,1,4.2,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,2,3.56,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,3,4.22,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,4,3.93,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,5,5.45,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,ventral,fur,6,5.52,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,1,12.87,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,2,12.99,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,3,10.96,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,4,11.87,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,5,12.57,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,depth,head,fur,6,9.61,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,1,42.16,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,2,41.14,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,3,37.28,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,4,47.34,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,5,43.48,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,6,41.74,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,7,37.53,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,8,40.31,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,9,40.16,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,guard,10,36.01,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,1,29.58,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,2,29.91,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,3,27.71,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,4,29.4,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,5,34.23,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,6,28.79,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,7,33.01,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,8,30.73,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,9,27.67,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,dorsal,fur,10,26.25,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,1,12.28,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,2,10.75,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,3,13.09,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,4,8.88,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,5,14.92,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,6,12.08,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,7,10.52,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,8,10.82,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,9,11.1,77625,29400,2.640306122,0.274702172,329,316,,adult
73,Pseudochirops,archeri,"Mount Spec, NEQ",18.57,146.11,-18.95,146.18,930,Female,12/10/1966,J14307,H. J. Lavgry,length,ventral,fur,10,13.64,77625,29400,2.640306122,0.274702172,329,316,,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,1,21.26,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,2,18.57,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,3,21.11,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,4,17.33,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,5,19.36,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,dorsal,fur,6,18.22,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,1,8.62,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,2,7.3,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,3,10.51,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,4,9.48,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,5,7.03,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,depth,head,fur,6,9.36,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,guard,1,41.09,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,guard,2,35.66,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,1,22.67,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,2,22.15,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,3,24.89,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,4,26.71,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,5,24.22,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,6,24.55,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,7,26.37,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,8,24.17,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,9,21.56,,,,,,,Incomplete fur,adult
74,Pseudochirops,archeri,Koombooloomba,,,-17.83196,145.591398,770,Male,16/10/1979,JM21526,J. Winter,length,dorsal,fur,10,23.28,,,,,,,Incomplete fur,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,1,17.36,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,2,18.61,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,3,19.46,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,4,20.01,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,5,19.03,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,dorsal,fur,6,18,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,1,12.3,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,2,13.09,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,3,15.46,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,4,8.27,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,5,8.98,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,side,fur,6,11.86,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,1,3.31,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,2,4.4,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,3,3.63,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,4,2.76,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,5,3.78,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,ventral,fur,6,5.45,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,1,5.56,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,2,6.52,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,3,4.98,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,4,6.85,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,5,7.52,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,depth,head,fur,6,6.74,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,1,29.76,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,2,31.91,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,3,30.89,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,4,31.83,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,5,36.93,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,6,32.16,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,7,32.92,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,8,30.15,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,9,29.33,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,guard,10,30.36,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,1,23.34,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,2,24.55,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,3,24.2,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,4,25.31,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,5,24.79,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,6,20.83,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,7,19.99,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,8,22.93,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,9,22.39,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,dorsal,fur,10,24.28,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,1,10.13,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,2,8.76,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,3,11.17,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,4,11.1,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,5,14.66,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,6,9.79,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,7,15.09,63360,29160,2.172839506,0.315175097,374,340,,adult
75,Pseudochirops,archeri,Evelyn Scrub,17.3,145.27,-17.05,145.45,459,Male,16/8/1956,J9397,D. P. Vernon,length,ventral,fur,8,18.24,63360,29160,2.172839506,0.315175097,374,340,,adult
