"dates","DOY","TIME","PT0cm","PT2.5cm","PT5cm","PT10cm","PT15cm","PT20cm","PT30cm","PT50cm","PT100cm","PT200cm"
2021-02-09 16:00:00,40,960,-6.21020260365656,-5.90995348698185,-5.7228305175504,-5.63529605864829,-5.70734330481702,-6.05604283284539,-7.14163941393334,-7.71741022585318,-8.49427810860087,-2.49390455383571
2021-02-09 17:00:00,40,1020,-6.96257206373648,-6.64088972451615,-6.40480644993315,-6.21501353184116,-6.1438280041152,-6.21081656905252,-6.79806308921617,-7.67439443870991,-8.46539747099524,-2.49390455383571
2021-02-09 18:00:00,40,1080,-7.4939400168088,-7.1627818866821,-6.90300076834241,-6.66321341698855,-6.52301861571982,-6.45578637341055,-6.72369965440205,-7.58573176035183,-8.44001188288043,-2.49390455383571
2021-02-09 19:00:00,40,1140,-7.91796894745573,-7.57941234362004,-7.30405762267409,-7.03283850706149,-6.85015038453906,-6.70091927691956,-6.75867898867281,-7.48921044937245,-8.41652017058767,-2.49390455383571
2021-02-09 20:00:00,40,1200,-8.26307579898659,-7.92300156905501,-7.63911099855187,-7.3476644087095,-7.13617349048168,-6.9303281140351,-6.84133505202685,-7.40899011369766,-8.39359475395339,-2.49390455383571
2021-02-09 21:00:00,40,1260,-8.55420872922798,-8.21498448392129,-7.92627009405245,-7.62118082245794,-7.38920303303147,-7.14220444873228,-6.94672128862414,-7.35389162741782,-8.37039143980672,-2.49390455383571
2021-02-09 22:00:00,40,1320,-8.80999487917619,-8.47128075270421,-8.17886001617858,-7.86356249815357,-7.61621043896802,-7.33814070608786,-7.06276207244915,-7.32394858746759,-8.34656072866764,-2.49390455383571
2021-02-09 23:00:00,40,1380,-9.06800184924804,-8.71857475974202,-8.41625881117819,-8.08758978218113,-7.82543607793356,-7.5213081105486,-7.18322162190211,-7.31566175563487,-8.3221538613261,-2.49390455383571
2021-02-10,41,0,-9.5163555504316,-9.15765251512039,-8.84301418521198,-8.49394908479596,-8.20750104586505,-7.86094166068895,-7.42679542435552,-7.34709139844138,-8.27304742432806,-2.49390455383571
2021-02-10 01:00:00,41,60,-9.75093577181157,-9.37516153101136,-9.04738753453291,-8.68428876511831,-8.38534664959591,-8.02020652806804,-7.54749027432228,-7.37971612842129,-8.24934491994516,-2.49390455383571
2021-02-10 02:00:00,41,120,-9.97157122735414,-9.58459766800447,-9.24637602658341,-8.8701954290014,-8.5586793184064,-8.1750864827479,-7.6668645331887,-7.42007334345474,-8.22690077019518,-2.49390455383571
2021-02-10 03:00:00,41,180,-10.1590774777872,-9.77207025855945,-9.43058611457172,-9.04682907987885,-8.72563023690358,-8.32574320798839,-7.78487157471327,-7.46628065713613,-8.206176227875,-2.49390455383571
2021-02-10 04:00:00,41,240,-10.3468541180989,-9.95381259094696,-9.60665938794899,-9.21507709304858,-8.88540199082486,-8.47144290122321,-7.90124828074648,-7.51697905696226,-8.18755880223104,-2.49390455383571
2021-02-10 05:00:00,41,300,-10.4805070493124,-10.1012475578416,-9.76057457772475,-9.37004940884972,-9.03634550425678,-8.61161450157567,-8.01553743627594,-7.57108168015101,-8.17135359061934,-2.49390455383571
2021-02-10 06:00:00,41,360,-10.6197433701327,-10.2430569668855,-9.9038278424437,-9.51331026398405,-9.17725742704874,-8.74502266706001,-8.12726953617607,-7.62780284143724,-8.15778568339143,-2.49390455383571
2021-02-10 07:00:00,41,420,-10.7472285611484,-10.37504752278,-10.0381732089519,-9.64821086183879,-9.31039149546528,-8.87208830184938,-8.23598090071424,-7.68647819259228,-8.14700736011136,-2.49390455383571
2021-02-10 08:00:00,41,480,-10.8989062452933,-10.517498635081,-10.1747968390189,-9.7800345873834,-9.43850555204904,-8.99395033354804,-8.34162209090426,-7.74659188248406,-8.13910675487686,-2.49390455383571
2021-02-10 09:00:00,41,540,-10.9989569446071,-10.6313103463408,-10.2959622851159,-9.90421355448043,-9.56151806660317,-9.11156805714705,-8.44430938162702,-7.8076498956715,-8.13411489833967,-2.49390455383571
2021-02-10 10:00:00,41,600,-11.1062534570439,-10.7421301050688,-10.4095330326827,-10.0199362661107,-9.67739657075427,-9.22418803444259,-8.54418585319308,-7.86932715794174,-8.132015872313,-2.49390455383571
2021-02-10 11:00:00,41,660,-11.1944483444929,-10.8400085539436,-10.513574389389,-10.1282756256207,-9.78698335555967,-9.33178623097152,-8.64112814680903,-7.93133683856768,-8.13275699533572,-2.49390455383571
2021-02-10 12:00:00,41,720,-11.2981083759131,-10.9425455828564,-10.61632546179,-10.2320521648859,-9.89131464369349,-9.43468441702336,-8.73513914494806,-7.9934772214005,-8.1362573833495,-2.49390455383571
2021-02-10 13:00:00,41,780,-11.3884479532109,-11.037718175987,-10.7144890210745,-10.3322036527352,-9.99190007197759,-9.53371174438549,-8.82629048474032,-8.05554873318921,-8.14241480552587,-2.49390455383571
2021-02-10 14:00:00,41,840,-6.61542379415273,-6.46924137524593,-6.70672303096785,-7.47914126774859,-8.4218613330536,-9.16720193139795,-8.89162994039182,-8.117188328136,-8.15110765870801,-2.49390455383571
2021-02-10 15:00:00,41,900,-8.06180524453529,-7.78370177508069,-7.66578743724653,-7.72412471861634,-7.96072879525242,-8.42985571822225,-8.76180629364065,-8.17530667816999,-8.16219551010318,-2.49390455383571
2021-02-10 16:00:00,41,960,-8.75836578476075,-8.44794294178382,-8.24491837752123,-8.123964012564,-8.13263224962792,-8.2800230034806,-8.56336861257336,-8.22058217511054,-8.17550325316754,-2.49390455383571
2021-02-10 17:00:00,41,1020,-9.2207880949981,-8.89707638706158,-8.65604809681121,-8.45380031113663,-8.35607011573153,-8.3302800725521,-8.44882964262509,-8.248348596135,-8.19075483518271,-2.49390455383571
2021-02-10 18:00:00,41,1080,-9.56944746916634,-9.23906426290597,-8.97715781073785,-8.72935108990175,-8.57119807342821,-8.44263393424653,-8.41192767401394,-8.26244181548857,-8.20757665491196,-2.49390455383571
2021-02-10 19:00:00,41,1140,-9.85388397360434,-9.5190770657794,-9.24384761240228,-8.9669972440244,-8.77008834828582,-8.57369327661157,-8.42299845522876,-8.26966006829457,-8.22556306129158,-2.49390455383571
2021-02-10 20:00:00,41,1200,-10.0982741569286,-9.75951710795609,-9.47455027209787,-9.17730822841066,-8.95321088601596,-8.70826246871597,-8.46237616643404,-8.27579549014201,-8.24434371311449,-2.49390455383571
2021-02-10 21:00:00,41,1260,-10.3098044448036,-9.96975599992785,-9.67846827405921,-9.36662721747709,-9.12243512540137,-8.84079970847477,-8.51881952633762,-8.28454531799219,-8.26362366156323,-2.49390455383571
2021-02-10 22:00:00,41,1320,-10.5037149040307,-10.160420502365,-9.86330795394369,-9.53968868037973,-9.27977318185337,-8.96933935202157,-8.58578319167483,-8.29780452402134,-8.2831966808336,-2.49390455383571
2021-02-10 23:00:00,41,1380,-10.7332987098641,-10.3659677193511,-10.0506030341763,-9.70775151643447,-9.43064273292182,-9.09441714960778,-8.65940353349583,-8.31628717085914,-8.30294214432751,-2.49390455383571
2021-02-11,42,0,-11.1053092022725,-10.7257122849873,-10.3942525374925,-10.0259085410417,-9.72039579529489,-9.33926804167244,-8.81876328325723,-8.36824800362456,-8.34279451658852,-2.49390455383571
2021-02-11 01:00:00,42,60,-11.309000597934,-10.9099177604494,-10.5634084992753,-10.179097784667,-9.85966699821818,-9.45885312889983,-8.90228034818771,-8.40085531330233,-8.36293777183261,-2.49390455383571
