QSOL,QIRIN,QGEN,QEVAP,QIROUT,QCONV,QCOND,ENB,NTRY,SUCCESS,dates,site
0,54.23979565365596,1.7539083198986798,0.6412940220684406,66.92104467411141,-11.563180123248607,-0,-0.005454599376534253,1,1,2019-11-08T06:00:00Z,AU10A
0,56.1699663346611,3.452669670049449,0.5205910085960772,65.62339842233536,-6.530172677039957,-0,0.008819250818991264,1,1,2019-11-08T07:00:00Z,AU10A
0,57.85810476184844,2.7746533614395092,0.3235804549569358,63.01944338763802,-2.7126475031836565,-0,0.0023817838765576305,1,1,2019-11-08T08:00:00Z,AU10A
0,59.72186093676923,2.776782490248751,0.3068768461019922,62.902351000327464,-0.7046970830434394,-0,-0.005887336368000096,1,1,2019-11-08T09:00:00Z,AU10A
0,60.10119344218546,2.7347598938659283,0.26617974244045095,62.47776690908233,0.10037230343493585,-0,-0.008365618906339467,1,1,2019-11-08T10:00:00Z,AU10A
0,60.25859749843964,2.7025242177699225,0.29396701907958284,62.21533511228188,0.45061521138024463,-0,0.0012043734678548468,1,1,2019-11-08T11:00:00Z,AU10A
0,60.21652823351016,2.6950416074959698,0.29880130078642475,62.032628222450484,0.5842761773850098,-0,-0.004135859615798765,1,1,2019-11-08T12:00:00Z,AU10A
0,59.63632222035941,2.9347059461805567,0.32340059693032996,61.3761249105134,0.8684884340223984,-0,0.003014225073848298,1,1,2019-11-08T13:00:00Z,AU10A
0,59.69587906333473,3.1044175889756964,0.36346224948383865,61.29850309687146,1.1345507350193098,-0,0.003780570935828731,1,1,2019-11-08T14:00:00Z,AU10A
0,59.668462916534196,3.189273410373266,0.38135614830416875,61.258700076138076,1.2142271810521608,-0,0.003452921413054977,1,1,2019-11-08T15:00:00Z,AU10A
0,59.59820862448056,3.3080715603298634,0.3961096829974613,61.19383882108738,1.3236115195569536,-0,-0.007279838831389274,1,1,2019-11-08T16:00:00Z,AU10A
0,59.638003396497915,3.4098985460069464,0.40625398572489385,61.14257306206049,1.5055007111500291,-0,-0.0064258164305441845,1,1,2019-11-08T17:00:00Z,AU10A
0,59.68176379421593,3.5117255316840303,0.4085021497044004,61.09925659868461,1.6743357969972041,-0,0.011394780513757752,1,1,2019-11-08T18:00:00Z,AU10A
0,59.64417581853182,3.5796101888020857,0.42032024846078525,61.062508128822465,1.739873164134747,-0,0.0010844659159068293,1,1,2019-11-08T19:00:00Z,AU10A
0,59.607617598242925,3.647494845920141,0.4174525273321523,61.0230513764244,1.8187306875466074,-0,-0.004122147140079857,1,1,2019-11-08T20:00:00Z,AU10A
0,58.89717854610004,3.0704752604166687,0.32813009510612945,61.31631574274209,0.3323906354386064,-0,-0.009182666770118253,2,1,2019-11-08T21:00:00Z,AU10A
0,58.84638313198275,2.759309996360448,0.39839246209217283,62.91159938845248,-1.7003072373674577,-0,-0.003991484833962389,1,1,2019-11-08T22:00:00Z,AU10A
0,56.51470967401181,2.8273623147255007,0.45440235749812125,63.02937487291206,-4.151713617827734,-0,0.010008376154903242,1,1,2019-11-08T23:00:00Z,AU10A
0,53.86759889951629,2.830065337970936,0.44390663434949473,63.06348718899273,-6.80286544305627,-0,-0.006864142798778339,1,1,2019-11-09T00:00:00Z,AU10A
0,53.17827521468442,2.42593213931249,0.8961821900973177,66.88138540941492,-12.172977546604013,-0,-3.82698911220114e-4,1,1,2019-11-09T01:00:00Z,AU10A
0,51.63044915626106,1.0098819484048183,0.8285900227943845,66.9947982733525,-15.176468394551453,-0,-0.006588796929557883,1,1,2019-11-09T02:00:00Z,AU10A
